ens_ID	chr	start	end
ENSG00000182504	3	101442769	101489406
ENSG00000239389	5	140261793	140391929
ENSG00000206013	11	298200	299526
ENSG00000066813	16	20547548	20587749
ENSG00000177301	1	111136202	111174096
ENSG00000185201	11	307631	315272
ENSG00000175606	8	74884672	74895018
ENSG00000168385	2	242254515	242293442
ENSG00000196260	6	30899130	30899952
ENSG00000177272	1	111214310	111217655
ENSG00000185885	11	313506	315272
ENSG00000248383	5	140306302	140391929
ENSG00000142089	11	319669	327537
ENSG00000143119	1	111415775	111442550
ENSG00000205147	19	4041127	4043154
ENSG00000108557	17	17584787	17714767
ENSG00000144224	2	136499189	136542625
ENSG00000170471	20	37101459	37207504
ENSG00000178951	19	4044362	4066943
ENSG00000165923	11	47681143	47736941
ENSG00000182272	11	369796	382116
ENSG00000214324	3	126911974	126917025
ENSG00000196189	1	156117157	156147543
ENSG00000071909	2	171034655	171511681
ENSG00000196449	1	38268616	38273857
ENSG00000121931	1	111489807	111506701
ENSG00000177946	16	90036206	90038942
ENSG00000069431	12	21950335	22094336
ENSG00000144815	3	101498046	101547073
ENSG00000197982	1	38272651	38275126
ENSG00000083896	4	69176105	69215807
ENSG00000126934	19	4090319	4124126
ENSG00000153310	8	130851839	131029375
ENSG00000003249	16	90071273	90086536
ENSG00000243232	5	140345820	140391936
ENSG00000073803	3	185000729	185206885
ENSG00000168631	6	30908749	30921998
ENSG00000106948	9	117096436	117156685
ENSG00000188786	1	38275239	38325292
ENSG00000128606	7	102553438	102585396
ENSG00000197696	15	85198360	85201794
ENSG00000204544	6	30951495	30957680
ENSG00000225697	3	48663156	48672926
ENSG00000230610	1	38292232	38293886
ENSG00000245317	5	179286013	179288283
ENSG00000163870	3	127291912	127317094
ENSG00000184363	11	392614	404908
ENSG00000156171	1	111659955	111682838
ENSG00000261272	6	30978251	31003179
ENSG00000136051	12	105501102	105562912
ENSG00000204542	6	31079000	31080336
ENSG00000100241	22	50883429	50913454
ENSG00000242265	7	94285637	94299007
ENSG00000073921	11	85668727	85780924
ENSG00000145358	4	101107027	101111939
ENSG00000140612	15	85212775	85259947
ENSG00000185561	17	1611064	1613732
ENSG00000204540	6	31082527	31107869
ENSG00000154589	8	74903587	74941322
ENSG00000005187	16	20621565	20808903
ENSG00000131042	19	54777675	54785039
ENSG00000170632	7	102715328	102740205
ENSG00000183828	14	105639275	105647660
ENSG00000138075	2	44039611	44066004
ENSG00000182035	20	37209838	37217106
ENSG00000164035	4	101316498	101801283
ENSG00000197226	5	179289066	179334859
ENSG00000106052	7	27778950	27884183
ENSG00000204084	1	38326369	38412729
ENSG00000164181	5	60047618	60140216
ENSG00000268069	12	48178706	48179787
ENSG00000124143	20	37230577	37279678
ENSG00000171815	5	140430979	140433512
ENSG00000164309	5	78985700	79096063
ENSG00000141013	16	90086037	90111383
ENSG00000112852	5	140474227	140476962
ENSG00000134255	1	111682249	111727724
ENSG00000095397	9	117164360	117267730
ENSG00000101438	20	37353105	37358015
ENSG00000113205	5	140480234	140483406
ENSG00000181885	17	7163222	7167302
ENSG00000198039	7	64330550	64391344
ENSG00000160785	1	156163880	156182587
ENSG00000081818	5	140501581	140505201
ENSG00000162461	1	16062900	16067891
ENSG00000101442	20	37377085	37400834
ENSG00000060566	19	4153598	4173051
ENSG00000113209	5	140514800	140517703
ENSG00000139354	12	100967461	101022064
ENSG00000162460	1	16068917	16074477
ENSG00000213922	19	39930212	39932082
ENSG00000158528	7	94536514	94925727
ENSG00000115850	2	136545410	136594750
ENSG00000109920	11	47738072	47788995
ENSG00000136888	9	117350026	117360653
ENSG00000104369	8	75146935	75233563
ENSG00000204539	6	31082867	31088223
ENSG00000166716	15	85291866	85349659
ENSG00000111424	12	48235320	48336831
ENSG00000204538	6	31105313	31107127
ENSG00000157693	9	117373486	117408702
ENSG00000125107	16	58553855	58663790
ENSG00000260238	1	156182773	156213123
ENSG00000162458	1	16083102	16113089
ENSG00000183431	1	38422647	38456593
ENSG00000186451	3	57094469	57109460
ENSG00000198590	3	37427760	37476988
ENSG00000067182	12	6437923	6451280
ENSG00000101445	20	37434348	37551667
ENSG00000072310	17	17713713	17740325
ENSG00000162777	1	111729796	111747157
ENSG00000185187	11	405716	417455
ENSG00000181634	9	117546915	117568406
ENSG00000104381	8	75233365	75401107
ENSG00000113211	5	140529683	140532868
ENSG00000106952	9	117656003	117692697
ENSG00000255622	5	140535577	140538639
ENSG00000154269	6	131949582	132068553
ENSG00000177034	5	79275584	79287082
ENSG00000113212	5	140552243	140555957
ENSG00000049167	5	60169658	60240900
ENSG00000119636	14	74486056	74549566
ENSG00000120322	5	140557371	140560081
ENSG00000153814	7	27870192	28220362
ENSG00000136383	15	85359911	85416713
ENSG00000196963	5	140560980	140565793
ENSG00000151572	12	101111304	101522419
ENSG00000120324	5	140571942	140575215
ENSG00000144802	3	101546835	101579866
ENSG00000128165	22	50919985	50924869
ENSG00000153317	8	131064353	131455906
ENSG00000197479	5	140579183	140582618
ENSG00000065526	1	16174359	16266955
ENSG00000101447	20	37554955	37581703
ENSG00000087128	4	69313167	69363322
ENSG00000149418	11	130029457	130080271
ENSG00000125378	14	54416454	54425479
ENSG00000077463	19	4174106	4182601
ENSG00000030066	11	47799639	47870107
ENSG00000100253	22	50925213	50929077
ENSG00000254349	8	75512010	75735548
ENSG00000144668	3	37493606	37865005
ENSG00000152926	7	64432154	64467062
ENSG00000113296	5	79287134	79379110
ENSG00000213462	7	64451187	64467121
ENSG00000120328	5	140588269	140591696
ENSG00000160783	1	156182784	156212874
ENSG00000187372	5	140593509	140596993
ENSG00000091704	7	130020180	130027955
ENSG00000167716	17	1619817	1641893
ENSG00000105197	19	39971052	39984422
ENSG00000181856	17	7184986	7191576
ENSG00000120327	5	140602931	140605858
ENSG00000146757	7	64838712	64866038
ENSG00000143921	2	44066103	44105605
ENSG00000074266	11	85955586	85989855
ENSG00000113248	5	140625147	140627799
ENSG00000120329	5	140682196	140683612
ENSG00000156222	15	85427885	85518876
ENSG00000137558	8	75736772	75767264
ENSG00000006607	2	242295658	242434256
ENSG00000269058	19	16589868	16607003
ENSG00000196323	11	130096572	130184581
ENSG00000178913	5	140698057	140700330
ENSG00000197888	4	69402902	69434245
ENSG00000163900	3	185194284	185216845
ENSG00000141979	19	16589878	16739015
ENSG00000196620	4	69512348	69536346
ENSG00000204231	6	33161365	33168630
ENSG00000166743	16	20634559	20710212
ENSG00000138814	4	101944566	102269435
ENSG00000170866	19	54799854	54809952
ENSG00000064886	1	111743393	111786062
ENSG00000221819	16	90095316	90096309
ENSG00000146592	7	28338940	28865511
ENSG00000204956	5	140710252	140892546
ENSG00000183386	1	38462442	38471278
ENSG00000105072	19	16607122	16632163
ENSG00000100526	14	54863567	54886936
ENSG00000121005	8	75896750	75946793
ENSG00000126856	16	90122974	90158480
ENSG00000134291	12	48357352	48362661
ENSG00000187116	19	54818353	54824409
ENSG00000242252	1	156211753	156213112
ENSG00000183520	1	38474930	38490496
ENSG00000081853	5	140718539	140892546
ENSG00000066654	16	20744986	20753406
ENSG00000254245	5	140723601	140892546
ENSG00000144730	3	57124010	57204334
ENSG00000239961	19	54844456	54850421
ENSG00000259522	14	24649601	24659622
ENSG00000041982	9	117782806	117880536
ENSG00000134917	11	130274820	130298888
ENSG00000113269	5	179338651	179499118
ENSG00000254221	5	140729828	140892546
ENSG00000109181	4	69681711	69696914
ENSG00000116809	1	16268364	16302627
ENSG00000170820	2	49189296	49381676
ENSG00000269558	7	65112081	65113280
ENSG00000138095	2	44113647	44223144
ENSG00000101452	20	37590942	37668366
ENSG00000196715	7	65338254	65424550
ENSG00000085872	19	16628700	16653341
ENSG00000185101	11	417933	442011
ENSG00000185668	1	38509523	38512450
ENSG00000165806	10	115438942	115490662
ENSG00000204536	6	31110216	31126015
ENSG00000135220	4	69794181	69817509
ENSG00000116954	1	39303870	39325495
ENSG00000185024	14	105675623	105781926
ENSG00000180658	6	132021520	132022635
ENSG00000236761	6	132029581	132032206
ENSG00000196678	16	20791515	20911671
ENSG00000161048	7	102740223	102790007
ENSG00000166106	11	130318869	130346532
ENSG00000100258	22	50941376	50946135
ENSG00000169919	7	65425671	65447301
ENSG00000100926	14	24658349	24682679
ENSG00000262576	5	140734768	140892546
ENSG00000175728	11	130542851	130587247
ENSG00000253910	5	140739703	140892546
ENSG00000173077	9	117904097	118164923
ENSG00000197594	6	132129156	132216295
ENSG00000149196	11	86013253	86056969
ENSG00000006047	17	7191571	7197934
ENSG00000119711	14	74523553	74551196
ENSG00000090932	19	39989535	39999121
ENSG00000253485	5	140743898	140892546
ENSG00000262209	5	140749831	140892546
ENSG00000167613	19	54865362	54882165
ENSG00000171234	4	69917081	69978705
ENSG00000164300	5	79407050	79551898
ENSG00000163898	3	185224050	185270401
ENSG00000183888	1	16330731	16335302
ENSG00000182752	9	118916083	119164601
ENSG00000134216	1	111833484	111863188
ENSG00000103042	16	58699013	58719008
ENSG00000170044	3	101818088	102198685
ENSG00000186838	19	40005753	40011326
ENSG00000005421	7	94926988	95025673
ENSG00000173641	1	16340523	16346089
ENSG00000120451	11	130745331	130786404
ENSG00000144677	3	37903451	38025960
ENSG00000177469	17	40554470	40575535
ENSG00000164749	8	76320149	76479078
ENSG00000155897	8	131792547	132054672
ENSG00000089847	19	4183351	4224811
ENSG00000170374	12	53720362	53739099
ENSG00000146090	5	179527795	179636153
ENSG00000174915	11	448268	491393
ENSG00000254531	4	102268937	102270040
ENSG00000120057	10	99526508	99531709
ENSG00000213759	4	70065669	70080449
ENSG00000256040	9	119160439	119162885
ENSG00000155265	10	99609996	99631337
ENSG00000112473	6	33168222	33172216
ENSG00000105246	19	4229495	4237528
ENSG00000185591	12	53773960	53810230
ENSG00000167711	17	1646130	1658562
ENSG00000073417	15	85523671	85682376
ENSG00000176401	19	40021630	40023494
ENSG00000111319	12	6456009	6486896
ENSG00000127526	19	16660642	16683193
ENSG00000253731	5	140753651	140892546
ENSG00000214114	1	39328636	39347289
ENSG00000173947	1	111888910	111895635
ENSG00000176396	19	40028890	40030870
ENSG00000105819	7	102937869	102969958
ENSG00000149201	11	86085778	86134151
ENSG00000076003	2	136597196	136633996
ENSG00000253537	5	140762467	140892546
ENSG00000105198	19	40093164	40098116
ENSG00000160781	1	156213206	156217881
ENSG00000149177	11	48002113	48189670
ENSG00000025770	22	50946645	50961901
ENSG00000111726	12	22199108	22218608
ENSG00000131233	1	39330175	39347289
ENSG00000253953	5	140767452	140892546
ENSG00000249861	19	40146534	40151287
ENSG00000125166	16	58741035	58768261
ENSG00000148735	10	115511213	115543188
ENSG00000253767	5	140772381	140892546
ENSG00000106066	7	29034847	29235067
ENSG00000085465	1	111956936	111970399
ENSG00000175619	11	48238344	48239314
ENSG00000261934	5	140782520	140892546
ENSG00000172208	11	48266608	48267622
ENSG00000006659	19	40194946	40200084
ENSG00000158315	1	39351479	39407471
ENSG00000176567	11	48285413	48286330
ENSG00000106477	7	130033612	130082274
ENSG00000153064	4	102332443	102995969
ENSG00000253305	5	140787770	140892546
ENSG00000176555	11	48327775	48328704
ENSG00000204103	20	39314488	39317880
ENSG00000176547	11	48346472	48347507
ENSG00000253846	5	140792743	140892546
ENSG00000105852	7	94989256	95025680
ENSG00000176540	11	48387037	48388017
ENSG00000005189	16	20817751	20860987
ENSG00000105085	19	16685718	16739873
ENSG00000237388	11	48510269	48511332
ENSG00000174574	1	39456895	39471731
ENSG00000164299	5	79615444	79617661
ENSG00000198900	20	39657458	39753127
ENSG00000182053	11	49050504	49059579
ENSG00000222033	2	171568961	171571077
ENSG00000254692	14	24658363	24682679
ENSG00000050748	5	179660143	179719099
ENSG00000186510	1	16345370	16360545
ENSG00000268790	19	16688453	16770926
ENSG00000254122	5	140797427	140892546
ENSG00000205659	14	74551499	74667936
ENSG00000214891	11	49075266	49080664
ENSG00000148219	9	119187504	120177348
ENSG00000260240	16	59743897	59788752
ENSG00000253873	5	140800762	140891835
ENSG00000139908	14	24674903	24677568
ENSG00000095713	10	99624757	99790585
ENSG00000116455	1	111982512	111991998
ENSG00000132507	17	7210318	7215774
ENSG00000163666	3	57231944	57260549
ENSG00000253159	5	140810185	140892546
ENSG00000105248	19	4247076	4269087
ENSG00000091656	8	77593454	77779521
ENSG00000198952	1	156219015	156252620
ENSG00000008300	3	48673902	48700348
ENSG00000182667	11	131240373	132206716
ENSG00000073111	3	127317066	127341276
ENSG00000132386	17	1665253	1680868
ENSG00000033627	17	40610862	40674629
ENSG00000039319	5	79703832	79775169
ENSG00000105251	19	4278598	4290721
ENSG00000023191	11	494512	507300
ENSG00000150394	16	61681146	62070939
ENSG00000135226	4	70146217	70160768
ENSG00000116459	1	111991486	112005395
ENSG00000118523	6	132269316	132272513
ENSG00000035862	17	76849059	76921469
ENSG00000167664	19	4292229	4302428
ENSG00000124181	20	39765600	39811629
ENSG00000151376	11	86152150	86383678
ENSG00000136059	3	38029550	38048679
ENSG00000111728	12	22216707	22589975
ENSG00000168653	1	39491990	39500308
ENSG00000164182	5	60240956	60448853
ENSG00000119401	9	119449581	119463579
ENSG00000170017	3	105085753	105295744
ENSG00000086205	11	49168187	49230222
ENSG00000143110	1	112016414	112021134
ENSG00000100528	14	54893654	54908149
ENSG00000136869	9	120466610	120479149
ENSG00000105255	19	4304597	4323840
ENSG00000135409	12	53817639	53825318
ENSG00000157500	3	57261765	57307496
ENSG00000105205	19	40221890	40228668
ENSG00000213921	19	40267235	40276775
ENSG00000184908	1	16370272	16383803
ENSG00000078725	9	121915736	122131745
ENSG00000121933	1	112025970	112106584
ENSG00000115866	2	136664247	136743670
ENSG00000163472	1	156252726	156262976
ENSG00000132294	8	132916335	133025889
ENSG00000254505	14	24678789	24683075
ENSG00000212743	10	6392278	6394723
ENSG00000260970	9	122257653	122286403
ENSG00000185519	1	16384264	16400127
ENSG00000205352	12	53835389	53840429
ENSG00000240184	5	140855580	140892542
ENSG00000214046	19	16741562	16771253
ENSG00000242419	5	140864741	140892546
ENSG00000150687	11	86502101	86663952
ENSG00000115694	2	242432089	242449145
ENSG00000105204	19	40315990	40324841
ENSG00000116473	1	112084840	112259313
ENSG00000178404	17	76866992	76899299
ENSG00000139219	12	48366748	48398269
ENSG00000065675	10	6469105	6622263
ENSG00000126522	7	65540785	65558545
ENSG00000269267	5	60411538	60411762
ENSG00000188215	16	20866247	20911706
ENSG00000188725	5	60453536	60458301
ENSG00000142627	1	16450832	16482582
ENSG00000105854	7	95034175	95064510
ENSG00000138821	4	103172198	103352415
ENSG00000102897	16	20911190	20936328
ENSG00000197852	1	112223252	112298446
ENSG00000156096	4	70345883	70391732
ENSG00000167614	19	54926393	54948080
ENSG00000174804	11	86656721	86666433
ENSG00000106069	7	29161890	29553944
ENSG00000198715	1	156259880	156265463
ENSG00000258417	8	133036467	133097902
ENSG00000197045	14	54941202	54955914
ENSG00000173610	4	70454135	70518965
ENSG00000119614	14	74706175	74729441
ENSG00000140937	16	64977656	65160015
ENSG00000064703	1	112297867	112310638
ENSG00000253117	8	133036467	133071627
ENSG00000170776	15	85923802	86292586
ENSG00000079931	6	132617194	132722684
ENSG00000108679	17	76967320	76976191
ENSG00000106484	7	130126012	130146133
ENSG00000132297	8	133073733	133123406
ENSG00000164751	8	77892494	77913280
ENSG00000166575	11	86748886	87034800
ENSG00000163904	3	185300284	185351339
ENSG00000198836	3	193310933	193415612
ENSG00000079950	6	132767006	132834337
ENSG00000158486	16	20944433	21170762
ENSG00000213920	14	24683143	24685276
ENSG00000072954	19	16771938	16800840
ENSG00000111321	12	6484211	6500733
ENSG00000132522	17	7214643	7218883
ENSG00000271271	4	70454135	70505360
ENSG00000130449	5	60628100	60841997
ENSG00000167615	19	54960065	54973217
ENSG00000146385	6	132873832	132874860
ENSG00000269783	10	99627889	99631294
ENSG00000146383	6	132891461	132892498
ENSG00000171033	8	79428374	79517502
ENSG00000255526	14	24683161	24701558
ENSG00000171385	1	112313284	112531777
ENSG00000189030	1	156268415	156269428
ENSG00000135569	6	132909731	132910877
ENSG00000119688	14	74752126	74769759
ENSG00000146378	6	132938161	132945414
ENSG00000256870	12	101549271	101604185
ENSG00000270386	4	70454912	70518967
ENSG00000258817	11	49973943	49974971
ENSG00000146399	6	132966123	132967142
ENSG00000142632	1	16524349	16539104
ENSG00000221954	11	50003009	50004071
ENSG00000100532	14	54976530	55005567
ENSG00000221840	11	51411378	51412448
ENSG00000166024	10	99894387	100004654
ENSG00000112299	6	133002729	133035188
ENSG00000104427	8	79578282	79632000
ENSG00000185926	11	51515282	51516211
ENSG00000130489	22	50961997	50964868
ENSG00000150244	11	55029658	55038595
ENSG00000143079	1	112938803	113006078
ENSG00000204377	1	16555368	16556038
ENSG00000181961	11	55110627	55111707
ENSG00000249319	7	65552756	65617228
ENSG00000181958	11	55135360	55136394
ENSG00000132881	1	16558195	16563657
ENSG00000178722	5	60933535	61047590
ENSG00000181939	11	55321783	55322895
ENSG00000173597	4	70586880	70653679
ENSG00000187091	3	38048987	38071253
ENSG00000131459	5	179727690	179780387
ENSG00000182909	19	54972981	54974894
ENSG00000181935	11	55339604	55340536
ENSG00000120800	12	101673887	101780394
ENSG00000105821	7	102952921	102985320
ENSG00000167617	19	54976210	54984411
ENSG00000188039	19	16830787	16928774
ENSG00000241258	7	65579591	65619555
ENSG00000172188	11	55370830	55371874
ENSG00000178078	19	4324040	4342783
ENSG00000181927	11	55405834	55406772
ENSG00000037637	1	16573334	16678949
ENSG00000134245	1	113009163	113072787
ENSG00000174982	11	55418380	55419315
ENSG00000181903	11	55432614	55433671
ENSG00000104432	8	79587978	79717758
ENSG00000186532	17	1682779	1733928
ENSG00000123892	11	87846410	87908635
ENSG00000167618	19	55009100	55021897
ENSG00000025708	22	50964181	50968485
ENSG00000198877	11	55540914	55541858
ENSG00000186113	11	55563032	55563976
ENSG00000174306	20	39807088	39946312
ENSG00000186117	11	55578854	55579952
ENSG00000186119	11	55587086	55588073
ENSG00000179776	16	66400533	66438686
ENSG00000109193	4	70676498	70725870
ENSG00000205030	11	55594695	55595630
ENSG00000129559	14	24686058	24701660
ENSG00000055070	1	16679070	16724640
ENSG00000205029	11	55606228	55607214
ENSG00000124900	11	55650773	55659286
ENSG00000068796	5	61601989	61833076
ENSG00000093134	6	133043926	133055904
ENSG00000177989	22	50968139	50971009
