Gene stable ID	Gene type	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)
ENSG00000260918	sense_overlapping	4	47433977	47440976
ENSG00000169019	protein_coding	4	47452885	47465736
ENSG00000145246	protein_coding	4	47487305	47595503
ENSG00000242431	pseudogene	4	47492984	47493488
ENSG00000248254	antisense	4	47558748	47562276
ENSG00000145244	protein_coding	4	47596015	47840123
ENSG00000242262	pseudogene	4	47708389	47709004
ENSG00000251827	misc_RNA	4	47813481	47813652
ENSG00000259959	lincRNA	4	47842139	47846356
ENSG00000170448	protein_coding	4	47849257	47916653
ENSG00000163293	protein_coding	4	47916159	48042188
ENSG00000198515	protein_coding	4	47937994	48018689
ENSG00000221764	miRNA	4	47978233	47978344
ENSG00000074966	protein_coding	4	48068410	48136273
ENSG00000200269	snRNA	4	48108098	48108205
ENSG00000253050	snRNA	4	48111370	48111427
ENSG00000135605	protein_coding	4	48137800	48271881
ENSG00000202014	misc_RNA	4	48155451	48155552
ENSG00000109171	protein_coding	4	48343339	48428229
ENSG00000145248	protein_coding	4	48485360	48491213
ENSG00000182223	protein_coding	4	48492269	48496406
ENSG00000075539	protein_coding	4	48499378	48782339
ENSG00000251722	snRNA	4	48576470	48576537
ENSG00000109180	protein_coding	4	48807229	48863834
ENSG00000248256	antisense	4	48854025	48862220
ENSG00000145247	protein_coding	4	48887036	48908954
ENSG00000252913	snRNA	4	48934772	48934871
ENSG00000251334	pseudogene	4	48938599	48938897
ENSG00000109182	protein_coding	4	48988264	49064098
ENSG00000225455	pseudogene	4	49018699	49019171
ENSG00000222437	miRNA	4	49199220	49199301
ENSG00000221747	miRNA	4	49200032	49200114
ENSG00000221415	miRNA	4	49200224	49200306
ENSG00000249828	pseudogene	4	49205188	49205743
ENSG00000266337	miRNA	4	49211391	49211465
ENSG00000249079	pseudogene	4	49214268	49214641
ENSG00000250016	pseudogene	4	49235306	49235982
ENSG00000237961	pseudogene	4	49239116	49247436
ENSG00000268736	pseudogene	4	49248038	49248555
ENSG00000248946	pseudogene	4	49248618	49248932
ENSG00000248583	pseudogene	4	49488943	49491571
ENSG00000251056	pseudogene	4	49504162	49508039
ENSG00000250769	pseudogene	4	49509781	49510823
ENSG00000248532	pseudogene	4	49525665	49525874
ENSG00000269848	pseudogene	4	49526047	49526202
ENSG00000268967	pseudogene	4	49550581	49550872
ENSG00000268391	pseudogene	4	49550935	49551452
ENSG00000232471	pseudogene	4	49552049	49559417
ENSG00000251630	pseudogene	4	49563302	49563487
ENSG00000251539	pseudogene	4	49563496	49564166
ENSG00000250753	pseudogene	4	49581850	49582206
ENSG00000265591	miRNA	4	49585042	49585116
ENSG00000249337	pseudogene	4	49590789	49591546
ENSG00000221075	miRNA	4	49597627	49597709
ENSG00000221334	miRNA	4	49600440	49600522
ENSG00000221082	miRNA	4	49600632	49600714
ENSG00000223099	miRNA	4	49601445	49601526
ENSG00000109184	protein_coding	4	52709166	52783003
ENSG00000250473	pseudogene	4	52731216	52731701
ENSG00000272576	lincRNA	4	52784938	52785547
ENSG00000243929	pseudogene	4	52844245	52844538
ENSG00000188993	protein_coding	4	52859868	52883786
ENSG00000163069	protein_coding	4	52886872	52904648
ENSG00000251040	lincRNA	4	52910971	52913120
ENSG00000163071	protein_coding	4	52917497	52963458
ENSG00000251286	pseudogene	4	53306660	53307701
ENSG00000199924	snRNA	4	53361015	53361118
ENSG00000239068	snoRNA	4	53376179	53376282
ENSG00000109189	protein_coding	4	53457138	53525502
ENSG00000248866	lincRNA	4	53525573	53527835
ENSG00000260120	lincRNA	4	53546776	53558816
ENSG00000226950	processed_transcript	4	53578597	53586518
ENSG00000264585	miRNA	4	53578849	53578914
ENSG00000212588	snoRNA	4	53579416	53579537
ENSG00000248375	pseudogene	4	53586248	53586998
ENSG00000226887	protein_coding	4	53588785	53617807
ENSG00000212490	snoRNA	4	53614304	53614426
ENSG00000266656	miRNA	4	53617314	53617379
ENSG00000199901	misc_RNA	4	53652704	53652805
ENSG00000250302	lincRNA	4	53656161	53681631
ENSG00000128045	protein_coding	4	53728457	53733000
ENSG00000184178	protein_coding	4	53739149	54232242
ENSG00000248115	antisense	4	53811816	53824254
ENSG00000207385	snRNA	4	54131628	54131734
ENSG00000145216	protein_coding	4	54243810	55161439
ENSG00000072201	protein_coding	4	54325468	54567572
ENSG00000250930	antisense	4	54362567	54415745
ENSG00000173966	pseudogene	4	54441880	54442554
ENSG00000248494	sense_intronic	4	54459123	54470214
ENSG00000249341	sense_intronic	4	54525375	54603323
ENSG00000249706	sense_intronic	4	54766038	54783002
ENSG00000250815	pseudogene	4	54793666	54794305
ENSG00000229585	pseudogene	4	54852754	54853225
ENSG00000272650	lincRNA	4	54863582	54863879
ENSG00000109220	protein_coding	4	54875956	54930857
ENSG00000269506	protein_coding	4	54927213	54927377
ENSG00000251105	pseudogene	4	54942792	54943015
ENSG00000250147	pseudogene	4	54953093	54953950
ENSG00000180613	protein_coding	4	54965690	54968672
ENSG00000221219	miRNA	4	54969747	54969823
ENSG00000238753	snoRNA	4	54989267	54989371
ENSG00000242670	pseudogene	4	55087293	55087639
ENSG00000134853	protein_coding	4	55095264	55164414
ENSG00000248184	lincRNA	4	55199059	55222121
ENSG00000248518	lincRNA	4	55242169	55242919
ENSG00000251264	lincRNA	4	55306669	55312890
ENSG00000250456	lincRNA	4	55469378	55473298
ENSG00000157404	protein_coding	4	55524085	55606881
ENSG00000249727	lincRNA	4	55702327	55711568
ENSG00000251256	lincRNA	4	55711734	55725407
ENSG00000248317	lincRNA	4	55809796	55822985
ENSG00000244422	pseudogene	4	55842326	55842538
ENSG00000264332	miRNA	4	55877000	55877099
ENSG00000252815	snRNA	4	55898132	55898238
ENSG00000250646	antisense	4	55919227	55958701
ENSG00000244034	misc_RNA	4	55929902	55930196
ENSG00000128052	protein_coding	4	55944644	55991756
ENSG00000239545	misc_RNA	4	56081793	56082079
ENSG00000250812	pseudogene	4	56085511	56086140
ENSG00000206839	snRNA	4	56160657	56160765
ENSG00000250464	pseudogene	4	56179178	56180091
ENSG00000128039	protein_coding	4	56212276	56239263
ENSG00000251111	pseudogene	4	56217979	56218575
ENSG00000249700	processed_transcript	4	56230138	56262014
ENSG00000273257	lincRNA	4	56254116	56254438
ENSG00000134851	protein_coding	4	56262124	56319564
ENSG00000203615	pseudogene	4	56277189	56277313
ENSG00000239040	misc_RNA	4	56278803	56278905
ENSG00000134852	protein_coding	4	56294070	56413305
ENSG00000238585	misc_RNA	4	56367762	56367875
ENSG00000223305	misc_RNA	4	56406669	56407002
ENSG00000272969	antisense	4	56413279	56414056
ENSG00000163440	protein_coding	4	56422692	56458379
ENSG00000109255	protein_coding	4	56461396	56502865
ENSG00000251923	snRNA	4	56664802	56664897
ENSG00000250821	lincRNA	4	56686169	56703548
ENSG00000090989	protein_coding	4	56719782	56771200
ENSG00000202358	snRNA	4	56751761	56751867
ENSG00000222954	miRNA	4	56796148	56796239
ENSG00000174799	protein_coding	4	56815037	56899529
ENSG00000200741	rRNA	4	56963556	56963670
ENSG00000109265	protein_coding	4	57036361	57194791
ENSG00000252489	snRNA	4	57154651	57154750
ENSG00000250324	pseudogene	4	57186885	57187500
ENSG00000251823	rRNA	4	57197343	57197383
ENSG00000157426	protein_coding	4	57204456	57253666
ENSG00000242083	pseudogene	4	57222301	57223098
ENSG00000269921	lincRNA	4	57253791	57254319
ENSG00000128059	protein_coding	4	57259528	57301781
ENSG00000270147	lincRNA	4	57262478	57263037
ENSG00000268171	protein_coding	4	57276682	57277131
ENSG00000128050	protein_coding	4	57301907	57327534
ENSG00000270109	lincRNA	4	57330324	57330745
ENSG00000174780	protein_coding	4	57333081	57369839
ENSG00000196503	protein_coding	4	57371509	57390614
ENSG00000249693	protein_coding	4	57396775	57469673
ENSG00000248590	pseudogene	4	57459170	57461847
ENSG00000171476	protein_coding	4	57514155	57548065
ENSG00000241250	pseudogene	4	57576226	57576780
ENSG00000227040	pseudogene	4	57627085	57627651
ENSG00000240545	misc_RNA	4	57660516	57660808
ENSG00000265894	misc_RNA	4	57672000	57672295
ENSG00000128040	protein_coding	4	57676026	57687908
ENSG00000251799	misc_RNA	4	57684384	57684480
ENSG00000084093	protein_coding	4	57774075	57802010
ENSG00000269949	lincRNA	4	57827093	57827539
ENSG00000084092	protein_coding	4	57829536	57844989
ENSG00000047315	protein_coding	4	57843888	57897334
ENSG00000238579	snoRNA	4	57860241	57860336
ENSG00000251703	snRNA	4	57868858	57868958
ENSG00000163453	protein_coding	4	57896939	57976551
ENSG00000250384	pseudogene	4	57938849	57939298
ENSG00000238541	snoRNA	4	57972409	57972511
ENSG00000245067	antisense	4	57975928	58071676
ENSG00000250192	lincRNA	4	58020743	58022618
ENSG00000243920	pseudogene	4	58219165	58219495
ENSG00000248505	lincRNA	4	58292038	58332152
ENSG00000251459	lincRNA	4	58357556	58361399
ENSG00000238925	snoRNA	4	58358435	58358539
ENSG00000251049	lincRNA	4	58462106	58472038
ENSG00000250333	lincRNA	4	58471860	58524966
ENSG00000249831	lincRNA	4	58586201	58590821
ENSG00000248660	pseudogene	4	58969313	58969600
ENSG00000249105	pseudogene	4	58983924	58984236
ENSG00000250340	lincRNA	4	59390680	59402493
ENSG00000250078	lincRNA	4	59428330	59431287
ENSG00000251339	lincRNA	4	59646791	59849870
ENSG00000251266	lincRNA	4	59850000	59912677
ENSG00000249382	processed_transcript	4	59852905	59853878
ENSG00000250375	lincRNA	4	59912738	59940974
ENSG00000249111	lincRNA	4	60018552	60041864
ENSG00000199780	misc_RNA	4	60399504	60399616
ENSG00000249392	lincRNA	4	60416860	60496042
ENSG00000249892	lincRNA	4	60633534	60657832
ENSG00000201676	misc_RNA	4	60698893	60698994
ENSG00000201775	snRNA	4	60699781	60699885
ENSG00000216027	miRNA	4	61529667	61529756
ENSG00000249066	lincRNA	4	61616304	61655717
ENSG00000248237	pseudogene	4	61649833	61650414
ENSG00000265829	miRNA	4	61788337	61788402
ENSG00000240152	lincRNA	4	62009374	62019680
ENSG00000150471	protein_coding	4	62066976	62944053
ENSG00000241261	pseudogene	4	62077370	62077921
ENSG00000205682	lincRNA	4	62285964	62293939
ENSG00000226439	pseudogene	4	62641167	62641568
ENSG00000202169	misc_RNA	4	62772031	62772126
ENSG00000248692	antisense	4	62937470	63031272
ENSG00000225405	pseudogene	4	62971378	62971767
ENSG00000241344	pseudogene	4	63114012	63114488
ENSG00000250249	pseudogene	4	63157280	63158055
ENSG00000248847	pseudogene	4	63355213	63355936
ENSG00000248336	pseudogene	4	63376187	63376489
ENSG00000265085	miRNA	4	63461095	63461180
ENSG00000180673	pseudogene	4	63682544	63684512
ENSG00000251055	lincRNA	4	63994029	64009599
ENSG00000231442	pseudogene	4	64215832	64217190
ENSG00000250775	lincRNA	4	64334419	64359996
ENSG00000205678	protein_coding	4	65140975	65275186
ENSG00000252104	snRNA	4	65263412	65263505
ENSG00000250768	pseudogene	4	65296627	65298933
ENSG00000251430	pseudogene	4	65472136	65472331
ENSG00000251385	pseudogene	4	65473421	65474549
ENSG00000249893	pseudogene	4	65474623	65475142
ENSG00000250169	pseudogene	4	65475172	65476250
ENSG00000248259	pseudogene	4	65476334	65476627
ENSG00000249045	pseudogene	4	65476698	65477026
ENSG00000248328	pseudogene	4	65477092	65477606
ENSG00000244669	pseudogene	4	65632848	65633615
ENSG00000250125	lincRNA	4	65779999	65870218
ENSG00000248447	pseudogene	4	65900352	65901735
ENSG00000248998	pseudogene	4	66008421	66011481
ENSG00000249351	pseudogene	4	66082334	66083151
ENSG00000145242	protein_coding	4	66185281	66536213
ENSG00000243199	pseudogene	4	66439177	66440046
ENSG00000250846	lincRNA	4	66535679	66563747
ENSG00000248479	lincRNA	4	66567920	66571271
ENSG00000222765	snRNA	4	66672958	66673153
ENSG00000251527	lincRNA	4	66724479	66725922
ENSG00000249413	lincRNA	4	66864564	67015730
ENSG00000272304	lincRNA	4	66868999	66882510
ENSG00000236562	pseudogene	4	66959844	66960244
ENSG00000221563	miRNA	4	67142542	67142646
ENSG00000244099	pseudogene	4	67296810	67297239
ENSG00000252890	snRNA	4	67762980	67763089
ENSG00000250075	lincRNA	4	68283023	68333969
ENSG00000206629	snRNA	4	68295309	68295472
ENSG00000250030	pseudogene	4	68311985	68312292
ENSG00000145241	protein_coding	4	68337521	68411324
ENSG00000035720	protein_coding	4	68424446	68473055
ENSG00000033178	protein_coding	4	68478370	68566897
ENSG00000270257	pseudogene	4	68503895	68504077
ENSG00000248049	antisense	4	68566998	68946670
ENSG00000250656	pseudogene	4	68582093	68583106
ENSG00000270228	pseudogene	4	68584714	68589980
ENSG00000270292	pseudogene	4	68590901	68592113
ENSG00000109163	protein_coding	4	68605046	68620078
ENSG00000202374	snoRNA	4	68612954	68613104
ENSG00000232398	pseudogene	4	68632198	68639572
ENSG00000153802	protein_coding	4	68686594	68749750
ENSG00000187054	protein_coding	4	68775103	68829858
ENSG00000229009	pseudogene	4	68857402	68881486
ENSG00000207428	snRNA	4	68869613	68869719
ENSG00000227725	pseudogene	4	68904262	68905368
ENSG00000198092	protein_coding	4	68918916	68995598
ENSG00000215127	pseudogene	4	68926312	68929015
ENSG00000250426	pseudogene	4	69048010	69078188
ENSG00000250026	pseudogene	4	69049802	69093787
ENSG00000226894	protein_coding	4	69054242	69083798
ENSG00000185873	protein_coding	4	69092371	69111438
ENSG00000250642	pseudogene	4	69148179	69151677
ENSG00000248639	pseudogene	4	69158845	69160082
ENSG00000249531	pseudogene	4	69166043	69168177
ENSG00000248122	pseudogene	4	69170061	69170657
ENSG00000083896	protein_coding	4	69176105	69215807
ENSG00000162840	pseudogene	4	69242041	69242226
ENSG00000087128	protein_coding	4	69313167	69363322
ENSG00000250566	pseudogene	4	69375159	69383365
ENSG00000197888	protein_coding	4	69402902	69434245
ENSG00000249472	pseudogene	4	69480137	69480731
ENSG00000251101	pseudogene	4	69481111	69481855
ENSG00000251074	pseudogene	4	69492565	69494617
ENSG00000196620	protein_coding	4	69512348	69536346
ENSG00000248635	pseudogene	4	69570318	69578216
ENSG00000250376	pseudogene	4	69650336	69653192
ENSG00000251236	pseudogene	4	69679713	69680445
ENSG00000109181	protein_coding	4	69681711	69696914
ENSG00000251424	pseudogene	4	69699931	69700086
ENSG00000249235	pseudogene	4	69727050	69727328
ENSG00000251529	pseudogene	4	69743344	69745849
ENSG00000248547	pseudogene	4	69749603	69750158
ENSG00000248613	pseudogene	4	69766369	69766628
ENSG00000272626	lincRNA	4	69766726	69772701
ENSG00000249985	pseudogene	4	69773636	69773752
ENSG00000198277	pseudogene	4	69780640	69790459
ENSG00000135220	protein_coding	4	69794181	69817509
ENSG00000251498	pseudogene	4	69838717	69841711
ENSG00000249735	pseudogene	4	69850727	69854251
ENSG00000250277	pseudogene	4	69862653	69863427
ENSG00000251685	pseudogene	4	69870574	69886132
ENSG00000249890	pseudogene	4	69887374	69888058
ENSG00000250919	pseudogene	4	69893549	69910296
ENSG00000171234	protein_coding	4	69917081	69978705
ENSG00000248763	pseudogene	4	69932113	69935606
ENSG00000251284	pseudogene	4	69990992	69992169
ENSG00000250100	pseudogene	4	69997069	70000532
ENSG00000251427	pseudogene	4	70010452	70013389
ENSG00000196472	pseudogene	4	70047378	70048090
ENSG00000250696	antisense	4	70047818	70082484
ENSG00000213759	protein_coding	4	70065669	70080449
ENSG00000268803	pseudogene	4	70081626	70082353
ENSG00000249763	pseudogene	4	70108346	70116533
ENSG00000135226	protein_coding	4	70146217	70160768
ENSG00000251691	pseudogene	4	70172187	70172891
ENSG00000250612	pseudogene	4	70212327	70223895
ENSG00000268209	pseudogene	4	70253298	70254025
ENSG00000215110	pseudogene	4	70255208	70267799
ENSG00000248824	pseudogene	4	70272649	70273373
ENSG00000249956	pseudogene	4	70274554	70288882
ENSG00000250828	pseudogene	4	70303075	70306768
ENSG00000249686	pseudogene	4	70315732	70317331
ENSG00000264696	miRNA	4	70345049	70345152
ENSG00000156096	protein_coding	4	70345883	70391732
ENSG00000248886	pseudogene	4	70383385	70384118
ENSG00000251177	pseudogene	4	70438109	70451245
ENSG00000271271	protein_coding	4	70454135	70505360
ENSG00000173610	protein_coding	4	70454135	70518965
ENSG00000270386	protein_coding	4	70454912	70518967
ENSG00000173597	protein_coding	4	70586880	70653679
ENSG00000236959	pseudogene	4	70657590	70679606
ENSG00000109193	protein_coding	4	70676498	70725870
ENSG00000251489	pseudogene	4	70754595	70755124
ENSG00000126545	protein_coding	4	70796799	70812289
ENSG00000135222	protein_coding	4	70820974	70826725
ENSG00000126549	protein_coding	4	70861647	70868287
ENSG00000205649	protein_coding	4	70894130	70902255
ENSG00000126550	protein_coding	4	70916119	70924562
ENSG00000234124	pseudogene	4	70933103	70951007
ENSG00000187533	protein_coding	4	70999333	71042516
ENSG00000109205	protein_coding	4	71062213	71070293
ENSG00000181617	protein_coding	4	71091788	71100969
ENSG00000171209	protein_coding	4	71108305	71117145
ENSG00000145309	protein_coding	4	71200683	71202833
ENSG00000109208	protein_coding	4	71226478	71232875
ENSG00000171201	protein_coding	4	71235810	71255961
ENSG00000171199	protein_coding	4	71263599	71275911
ENSG00000171195	protein_coding	4	71296209	71348714
ENSG00000187689	protein_coding	4	71384257	71398459
ENSG00000178522	protein_coding	4	71457973	71473005
ENSG00000132464	protein_coding	4	71494461	71552533
ENSG00000132465	protein_coding	4	71521258	71547534
ENSG00000132467	protein_coding	4	71554196	71556267
ENSG00000207448	snRNA	4	71567472	71567575
ENSG00000207058	snRNA	4	71568735	71568840
ENSG00000272986	antisense	4	71569464	71570208
ENSG00000018189	protein_coding	4	71569921	71673032
ENSG00000238318	snoRNA	4	71677963	71678063
ENSG00000132463	protein_coding	4	71681499	71705662
ENSG00000252880	snRNA	4	71713853	71713935
ENSG00000207007	snRNA	4	71717847	71717957
ENSG00000173542	protein_coding	4	71768043	71888166
ENSG00000156136	protein_coding	4	71858255	71896631
ENSG00000080493	protein_coding	4	72053003	72437804
ENSG00000249170	pseudogene	4	72165975	72166952
ENSG00000270098	pseudogene	4	72300122	72303641
ENSG00000145321	protein_coding	4	72607410	72669758
ENSG00000222236	rRNA	4	72625235	72625333
ENSG00000248567	lincRNA	4	72687022	72689697
ENSG00000056291	protein_coding	4	72897521	73013784
ENSG00000156140	protein_coding	4	73146686	73434516
ENSG00000250877	antisense	4	73188745	73196468
ENSG00000270665	pseudogene	4	73672984	73673909
ENSG00000252955	snRNA	4	73830895	73831020
ENSG00000210839	snRNA	4	73892465	73892590
ENSG00000272859	lincRNA	4	73918079	73918634
ENSG00000163626	protein_coding	4	73921797	73935472
ENSG00000132466	protein_coding	4	73939093	74124515
ENSG00000248641	pseudogene	4	73964539	73964862
ENSG00000250220	antisense	4	74124926	74183670
ENSG00000221639	snoRNA	4	74129677	74129801
ENSG00000249976	pseudogene	4	74202950	74203488
ENSG00000163631	protein_coding	4	74262831	74287129
ENSG00000081051	protein_coding	4	74296855	74321891
ENSG00000079557	protein_coding	4	74347400	74369691
ENSG00000250436	lincRNA	4	74374520	74399845
ENSG00000249970	pseudogene	4	74409539	74409730
ENSG00000169435	protein_coding	4	74437267	74486348
ENSG00000228277	lincRNA	4	74576019	74580244
ENSG00000169429	protein_coding	4	74606223	74609433
ENSG00000249051	pseudogene	4	74643353	74643777
ENSG00000124875	protein_coding	4	74702214	74714781
ENSG00000250550	pseudogene	4	74713583	74714546
ENSG00000109272	protein_coding	4	74718906	74719872
ENSG00000163739	protein_coding	4	74735110	74736959
ENSG00000249920	pseudogene	4	74804321	74805275
ENSG00000250339	pseudogene	4	74809728	74810041
ENSG00000163737	protein_coding	4	74846794	74847841
ENSG00000163736	protein_coding	4	74852755	74853914
ENSG00000163735	protein_coding	4	74861359	74864496
ENSG00000244194	misc_RNA	4	74877295	74877595
ENSG00000163734	protein_coding	4	74902306	74904524
ENSG00000248848	pseudogene	4	74919755	74921116
