Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	HGNC symbol	Gene type
ENSG00000067248	54552073	54603550	5	DHX29	protein_coding
ENSG00000198624	150560613	150603706	5	CCDC69	protein_coding
ENSG00000213347	176728462	176739758	5	MXD3	protein_coding
ENSG00000196743	150591711	150650001	5	GM2A	protein_coding
ENSG00000186334	150656323	150683327	5	SLC36A3	protein_coding
ENSG00000039123	54603588	54721409	5	SKIV2L2	protein_coding
ENSG00000131503	139781399	139929163	5	ANKHD1	protein_coding
ENSG00000186335	150694539	150727151	5	SLC36A2	protein_coding
ENSG00000169230	176730775	176733960	5	PRELID1	protein_coding
ENSG00000169223	176758563	176778853	5	LMAN2	protein_coding
ENSG00000123643	150816607	150871942	5	SLC36A1	protein_coding
ENSG00000169220	176784838	176799602	5	RGS14	protein_coding
ENSG00000086570	150883654	150948505	5	FAT2	protein_coding
ENSG00000124279	7859272	7869150	5	FASTKD3	protein_coding
ENSG00000189045	74907284	74967671	5	ANKDD1B	protein_coding
ENSG00000131183	176806236	176825849	5	SLC34A1	protein_coding
ENSG00000112902	9035138	9546187	5	SEMA5A	protein_coding
ENSG00000196570	176827108	176827637	5	PFN3	protein_coding
ENSG00000067113	54720682	54830878	5	PPAP2A	protein_coding
ENSG00000177058	54921673	55069022	5	SLC38A9	protein_coding
ENSG00000131187	176829141	176836577	5	F12	protein_coding
ENSG00000113140	151040657	151066726	5	SPARC	protein_coding
ENSG00000152359	74969949	75013313	5	POC5	protein_coding
ENSG00000198055	176830205	176869902	5	GRK6	protein_coding
ENSG00000177556	151121877	151152093	5	ATOX1	protein_coding
ENSG00000169777	9629109	9712490	5	TAS2R1	protein_coding
ENSG00000145907	151150606	151192346	5	G3BP1	protein_coding
ENSG00000150756	10226442	10250009	5	FAM173B	protein_coding
ENSG00000150753	10250033	10266524	5	CCT5	protein_coding
ENSG00000131188	176873446	176883283	5	PRR7	protein_coding
ENSG00000113758	176883609	176901402	5	DBN1	protein_coding
ENSG00000145888	151202074	151304403	5	GLRA1	protein_coding
ENSG00000132911	151771093	151812929	5	NMUR2	protein_coding
ENSG00000196923	176910395	176924607	5	PDLIM7	protein_coding
ENSG00000122012	75378997	75649764	5	SV2C	protein_coding
ENSG00000254996	139781493	139929154	5	ANKHD1-EIF4EBP3	protein_coding
ENSG00000213523	139916925	139937895	5	SRA1	protein_coding
ENSG00000243056	139927251	139929163	5	EIF4EBP3	protein_coding
ENSG00000155511	152869175	153193429	5	GRIA1	protein_coding
ENSG00000152670	55033845	55112985	5	DDX4	protein_coding
ENSG00000113108	139937853	139973337	5	APBB3	protein_coding
ENSG00000146094	176928908	176938275	5	DOK3	protein_coding
ENSG00000145703	75699074	76003957	5	IQGAP2	protein_coding
ENSG00000055147	153369688	153418496	5	FAM114A2	protein_coding
ENSG00000037749	153418466	153600038	5	MFAP3	protein_coding
ENSG00000183258	176938578	176944470	5	DDX41	protein_coding
ENSG00000164574	153570290	153800544	5	GALNT10	protein_coding
ENSG00000146067	176946789	176981542	5	FAM193B	protein_coding
ENSG00000164576	153825517	153840614	5	SAP30L	protein_coding
ENSG00000184840	177019159	177023125	5	TMED9	protein_coding
ENSG00000164509	55147207	55218678	5	IL31RA	protein_coding
ENSG00000176087	139944041	139948688	5	SLC35A4	protein_coding
ENSG00000170458	140011313	140013286	5	CD14	protein_coding
ENSG00000113196	153854532	153857824	5	HAND1	protein_coding
ENSG00000164220	75911307	75919259	5	F2RL2	protein_coding
ENSG00000181104	76011868	76031606	5	F2R	protein_coding
ENSG00000027847	177027101	177037348	5	B4GALT7	protein_coding
ENSG00000131495	140018325	140027370	5	NDUFA2	protein_coding
ENSG00000155506	154092462	154197167	5	LARP1	protein_coding
ENSG00000164251	76114758	76131140	5	F2RL1	protein_coding
ENSG00000171643	76145826	76217475	5	S100Z	protein_coding
ENSG00000113119	140019012	140024993	5	TMCO6	protein_coding
ENSG00000170074	177134982	177210399	5	FAM153A	protein_coding
ENSG00000145708	76248538	76276983	5	CRHBP	protein_coding
ENSG00000268280	55224468	55224569	5		protein_coding
ENSG00000164252	76325076	76361059	5	AGGF1	protein_coding
ENSG00000134352	55230923	55290821	5	IL6ST	protein_coding
ENSG00000170271	154198051	154238812	5	FAXDC2	protein_coding
ENSG00000113141	140026643	140042064	5	IK	protein_coding
ENSG00000132846	76367897	76383148	5	ZBED3	protein_coding
ENSG00000249109	177209198	177221397	5		protein_coding
ENSG00000175325	177419236	177423243	5	PROP1	protein_coding
ENSG00000204677	177433406	177482560	5	FAM153C	protein_coding
ENSG00000145911	177540444	177553088	5	N4BP3	protein_coding
ENSG00000164512	55395507	55529186	5	ANKRD55	protein_coding
ENSG00000145916	177557997	177577566	5	RMND5B	protein_coding
ENSG00000113231	76506274	76725632	5	PDE8B	protein_coding
ENSG00000145912	177576461	177580968	5	NHP2	protein_coding
ENSG00000197451	177631508	177638164	5	HNRNPAB	protein_coding
ENSG00000175309	177635498	177659792	5	PHYKPL	protein_coding
ENSG00000050767	177664619	178017556	5	COL23A1	protein_coding
ENSG00000248727	55753622	55777773	5		protein_coding
ENSG00000225940	55807394	55902059	5		protein_coding
ENSG00000095015	56111401	56191979	5	MAP3K1	protein_coding
ENSG00000120314	140044261	140053709	5	WDR55	protein_coding
ENSG00000256453	140050379	140053171	5	DND1	protein_coding
ENSG00000170445	140052758	140071609	5	HARS	protein_coding
ENSG00000113240	178029665	178057616	5	CLK4	protein_coding
ENSG00000169131	178138593	178157703	5	ZNF354A	protein_coding
ENSG00000155542	56205087	56221359	5	SETD9	protein_coding
ENSG00000164253	76721795	76916436	5	WDR41	protein_coding
ENSG00000178338	178286954	178315123	5	ZNF354B	protein_coding
ENSG00000198939	178322895	178360213	5	ZFP2	protein_coding
ENSG00000155545	56215429	56267502	5	MIER3	protein_coding
ENSG00000178187	178368192	178393434	5	ZNF454	protein_coding
ENSG00000113262	178405328	178423207	5	GRM6	protein_coding
ENSG00000234284	178450753	178462065	5	ZNF879	protein_coding
ENSG00000177932	178487416	178510538	5	ZNF354C	protein_coding
ENSG00000087116	178537852	178772431	5	ADAMTS2	protein_coding
ENSG00000176783	178977559	179037027	5	RUFY1	protein_coding
ENSG00000171540	76924538	76935513	5	OTP	protein_coding
ENSG00000171530	76986991	77164604	5	TBCA	protein_coding
ENSG00000132842	77296349	77590579	5	AP3B1	protein_coding
ENSG00000062194	56469775	56560506	5	GPBP1	protein_coding
ENSG00000169045	179041179	179061785	5	HNRNPH1	protein_coding
ENSG00000145685	77781038	78065844	5	LHFPL2	protein_coding
ENSG00000169067	56775846	56778636	5	ACTBL2	protein_coding
ENSG00000113273	78073032	78281910	5	ARSB	protein_coding
ENSG00000145632	57749809	57756087	5	PLK2	protein_coding
ENSG00000132837	78293438	78531861	5	DMGDH	protein_coding
ENSG00000175857	57787262	57792917	5	GAPT	protein_coding
ENSG00000250127	57837394	57854070	5		protein_coding
ENSG00000132840	78365540	78385289	5	BHMT2	protein_coding
ENSG00000152932	57878048	58155213	5	RAB3C	protein_coding
ENSG00000204661	179068545	179072047	5	C5orf60	protein_coding
ENSG00000228259	179078298	179079445	5		protein_coding
ENSG00000204659	179105584	179107975	5	CBY3	protein_coding
ENSG00000127022	179105629	179157926	5	CANX	protein_coding
ENSG00000113448	58264865	59817947	5	PDE4D	protein_coding
ENSG00000161021	179159851	179223512	5	MAML1	protein_coding
ENSG00000213316	179220981	179223648	5	LTC4S	protein_coding
ENSG00000145692	78407602	78428108	5	BHMT	protein_coding
ENSG00000161013	179224597	179233952	5	MGAT4B	protein_coding
ENSG00000112855	140071011	140078889	5	HARS2	protein_coding
ENSG00000268012	78523714	78523911	5		protein_coding
ENSG00000152409	78532012	78623038	5	JMY	protein_coding
ENSG00000161011	179233388	179265078	5	SQSTM1	protein_coding
ENSG00000146007	140078265	140086248	5	ZMAT2	protein_coding
ENSG00000204970	140165876	140391929	5	PCDHA1	protein_coding
ENSG00000152413	78668459	78810040	5	HOMER1	protein_coding
ENSG00000224838	59726565	59726939	5		protein_coding
ENSG00000204969	140174444	140391929	5	PCDHA2	protein_coding
ENSG00000035499	59892739	59996017	5	DEPDC1B	protein_coding
ENSG00000164329	78907943	78982471	5	PAPD4	protein_coding
ENSG00000255408	140180783	140391929	5	PCDHA3	protein_coding
ENSG00000204967	140186659	140391929	5	PCDHA4	protein_coding
ENSG00000204965	140201222	140391929	5	PCDHA5	protein_coding
ENSG00000161010	179261436	179289173	5	C5orf45	protein_coding
ENSG00000081842	140207563	140391929	5	PCDHA6	protein_coding
ENSG00000204963	140213969	140391929	5	PCDHA7	protein_coding
ENSG00000204962	140220907	140391929	5	PCDHA8	protein_coding
ENSG00000204961	140227048	140391929	5	PCDHA9	protein_coding
ENSG00000250120	140235595	140391929	5	PCDHA10	protein_coding
ENSG00000249034	140240341	140243224	5		protein_coding
ENSG00000249158	140248689	140391929	5	PCDHA11	protein_coding
ENSG00000251664	140255058	140391929	5	PCDHA12	protein_coding
ENSG00000239389	140261793	140391929	5	PCDHA13	protein_coding
ENSG00000248383	140306302	140391929	5	PCDHAC1	protein_coding
ENSG00000243232	140345820	140391936	5	PCDHAC2	protein_coding
ENSG00000245317	179286013	179288283	5		protein_coding
ENSG00000197226	179289066	179334859	5	TBC1D9B	protein_coding
ENSG00000164181	60047618	60140216	5	ELOVL7	protein_coding
ENSG00000171815	140430979	140433512	5	PCDHB1	protein_coding
ENSG00000164309	78985700	79096063	5	CMYA5	protein_coding
ENSG00000112852	140474227	140476962	5	PCDHB2	protein_coding
ENSG00000113205	140480234	140483406	5	PCDHB3	protein_coding
ENSG00000081818	140501581	140505201	5	PCDHB4	protein_coding
ENSG00000113209	140514800	140517703	5	PCDHB5	protein_coding
ENSG00000113211	140529683	140532868	5	PCDHB6	protein_coding
ENSG00000255622	140535577	140538639	5		protein_coding
ENSG00000177034	79275584	79287082	5	MTX3	protein_coding
ENSG00000113212	140552243	140555957	5	PCDHB7	protein_coding
ENSG00000049167	60169658	60240900	5	ERCC8	protein_coding
ENSG00000120322	140557371	140560081	5	PCDHB8	protein_coding
ENSG00000196963	140560980	140565793	5	PCDHB16	protein_coding
ENSG00000120324	140571942	140575215	5	PCDHB10	protein_coding
ENSG00000197479	140579183	140582618	5	PCDHB11	protein_coding
ENSG00000113296	79287134	79379110	5	THBS4	protein_coding
ENSG00000120328	140588269	140591696	5	PCDHB12	protein_coding
ENSG00000187372	140593509	140596993	5	PCDHB13	protein_coding
ENSG00000120327	140602931	140605858	5	PCDHB14	protein_coding
ENSG00000113248	140625147	140627799	5	PCDHB15	protein_coding
ENSG00000120329	140682196	140683612	5	SLC25A2	protein_coding
ENSG00000178913	140698057	140700330	5	TAF7	protein_coding
ENSG00000204956	140710252	140892546	5	PCDHGA1	protein_coding
ENSG00000081853	140718539	140892546	5	PCDHGA2	protein_coding
ENSG00000254245	140723601	140892546	5	PCDHGA3	protein_coding
ENSG00000113269	179338651	179499118	5	RNF130	protein_coding
ENSG00000254221	140729828	140892546	5	PCDHGB1	protein_coding
ENSG00000262576	140734768	140892546	5	PCDHGA4	protein_coding
ENSG00000253910	140739703	140892546	5	PCDHGB2	protein_coding
ENSG00000253485	140743898	140892546	5	PCDHGA5	protein_coding
ENSG00000262209	140749831	140892546	5	PCDHGB3	protein_coding
ENSG00000164300	79407050	79551898	5	SERINC5	protein_coding
ENSG00000146090	179527795	179636153	5	RASGEF1C	protein_coding
ENSG00000253731	140753651	140892546	5	PCDHGA6	protein_coding
ENSG00000253537	140762467	140892546	5	PCDHGA7	protein_coding
ENSG00000253953	140767452	140892546	5	PCDHGB4	protein_coding
ENSG00000253767	140772381	140892546	5	PCDHGA8	protein_coding
ENSG00000261934	140782520	140892546	5	PCDHGA9	protein_coding
ENSG00000253305	140787770	140892546	5	PCDHGB6	protein_coding
ENSG00000253846	140792743	140892546	5	PCDHGA10	protein_coding
ENSG00000164299	79615444	79617661	5	SPZ1	protein_coding
ENSG00000050748	179660143	179719099	5	MAPK9	protein_coding
ENSG00000254122	140797427	140892546	5	PCDHGB7	protein_coding
ENSG00000253873	140800762	140891835	5	PCDHGA11	protein_coding
ENSG00000253159	140810185	140892546	5	PCDHGA12	protein_coding
ENSG00000039319	79703832	79775169	5	ZFYVE16	protein_coding
ENSG00000164182	60240956	60448853	5	NDUFAF2	protein_coding
ENSG00000240184	140855580	140892542	5	PCDHGC3	protein_coding
ENSG00000242419	140864741	140892546	5	PCDHGC4	protein_coding
ENSG00000269267	60411538	60411762	5		protein_coding
ENSG00000188725	60453536	60458301	5	SMIM15	protein_coding
ENSG00000130449	60628100	60841997	5	ZSWIM6	protein_coding
ENSG00000178722	60933535	61047590	5	C5orf64	protein_coding
ENSG00000131459	179727690	179780387	5	GFPT2	protein_coding
ENSG00000068796	61601989	61833076	5	KIF2A	protein_coding
ENSG00000113300	179921412	180005405	5	CNOT6	protein_coding
ENSG00000161055	180017103	180018540	5	SCGB3A1	protein_coding
ENSG00000037280	180028506	180076624	5	FLT4	protein_coding
ENSG00000174339	180166042	180167099	5	OR2Y1	protein_coding
ENSG00000131446	180217541	180242652	5	MGAT1	protein_coding
ENSG00000086189	61683081	61699766	5	DIMT1	protein_coding
ENSG00000196670	180274611	180288286	5	ZFP62	protein_coding
ENSG00000086200	61699799	61924409	5	IPO11	protein_coding
ENSG00000113303	180326077	180377906	5	BTNL8	protein_coding
ENSG00000168903	180415845	180433727	5	BTNL3	protein_coding
ENSG00000165810	180467225	180488523	5	BTNL9	protein_coding
ENSG00000185372	180551357	180552304	5	OR2V1	protein_coding
ENSG00000182613	180581943	180582890	5	OR2V2	protein_coding
ENSG00000146054	180620924	180632293	5	TRIM7	protein_coding
ENSG00000268942	61808070	61808309	5		protein_coding
ENSG00000186105	61874562	61877275	5	LRRC70	protein_coding
ENSG00000146063	180649499	180662809	5	TRIM41	protein_coding
ENSG00000178394	63256183	63258334	5	HTR1A	protein_coding
ENSG00000164197	63461671	63668696	5	RNF180	protein_coding
ENSG00000186479	63802084	63908139	5	RGS7BP	protein_coding
ENSG00000145642	63986135	64013917	5	FAM159B	protein_coding
ENSG00000204628	180663909	180675096	5	GNB2L1	protein_coding
ENSG00000153006	64013971	64064512	5	SREK1IP1	protein_coding
ENSG00000183718	180681417	180688119	5	TRIM52	protein_coding
ENSG00000268397	180682720	180684578	5		protein_coding
ENSG00000230178	180794269	180795263	5	OR4F3	protein_coding
ENSG00000250020	58313	59030	5		pseudogene
ENSG00000249430	92266	139978	5		lincRNA
ENSG00000199540	144202	144312	5		misc_RNA
ENSG00000261434	195893	196456	5		sense_overlapping
ENSG00000153015	64064757	64314590	5	CWC27	protein_coding
ENSG00000260774	214013	217394	5		processed_transcript
ENSG00000248925	269973	271631	5		antisense
ENSG00000250848	288948	290436	5		pseudogene
ENSG00000214278	403846	404661	5		pseudogene
ENSG00000250645	418818	419224	5		pseudogene
ENSG00000225138	473351	480999	5		processed_transcript
ENSG00000250385	524820	526709	5		antisense
ENSG00000264233	535955	535997	5	MIR4456	miRNA
ENSG00000249650	602735	612325	5		antisense
ENSG00000271781	675941	676731	5		antisense
ENSG00000249908	767512	769046	5		pseudogene
ENSG00000247872	816461	817116	5	SPCS2P3	pseudogene
ENSG00000248949	946430	956635	5		lincRNA
ENSG00000215246	987295	997423	5		antisense
ENSG00000203594	991214	991386	5		pseudogene
ENSG00000221244	1004302	1004392	5		miRNA
ENSG00000272347	1005154	1006738	5		lincRNA
ENSG00000263834	1063011	1063089	5	MIR4635	miRNA
ENSG00000249201	1173256	1178720	5		antisense
ENSG00000263670	1309425	1309492	5	MIR4457	miRNA
ENSG00000250584	1363697	1380182	5		lincRNA
ENSG00000248951	1370658	1371060	5		pseudogene
ENSG00000049192	64444563	64777747	5	ADAMTS6	protein_coding
ENSG00000123219	64813593	64858998	5	CENPK	protein_coding
ENSG00000113593	64859063	64883376	5	PPWD1	protein_coding
ENSG00000113595	64885507	64921802	5	TRIM23	protein_coding
ENSG00000113597	64920543	64962060	5	TRAPPC13	protein_coding
ENSG00000253251	64920592	64926718	5		protein_coding
ENSG00000197860	64961755	65018862	5	SGTB	protein_coding
ENSG00000123213	65018023	65167553	5	NLN	protein_coding
ENSG00000112851	65222303	65378377	5	ERBB2IP	protein_coding
ENSG00000153914	65435799	65479443	5	SREK1	protein_coding
ENSG00000069020	65892176	66465423	5	MAST4	protein_coding
ENSG00000134061	66478103	66492627	5	CD180	protein_coding
ENSG00000253787	67485704	67494235	5		protein_coding
ENSG00000145675	67511548	67597649	5	PIK3R1	protein_coding
ENSG00000112304	24667263	24705293	6	ACOT13	protein_coding
ENSG00000165097	18155560	18224084	6	KDM1B	protein_coding
ENSG00000214643	49913814	49917157	6	DEFB133	protein_coding
ENSG00000177684	49927962	49931818	6	DEFB114	protein_coding
ENSG00000270477	3694157	3694309	6		pseudogene
ENSG00000270504	3751345	3754105	6		antisense
ENSG00000219992	3754333	3755074	6		pseudogene
ENSG00000238158	3832167	3855971	6		sense_overlapping
ENSG00000124562	34725183	34741571	6	SNRPC	protein_coding
ENSG00000233068	3893360	3894524	6		lincRNA
ENSG00000260604	3905144	3912213	6		lincRNA
ENSG00000217874	170948694	170949624	6	OR4F7P	pseudogene
ENSG00000218472	3914156	3914526	6		pseudogene
ENSG00000234986	171004401	171006038	6		lincRNA
ENSG00000217135	3922081	3922380	6		pseudogene
ENSG00000217566	3941516	3942035	6	TDGF1P4	pseudogene
ENSG00000232311	110147725	110149988	6		lincRNA
ENSG00000213863	171034285	171037576	6		lincRNA
ENSG00000230423	171044839	171045633	6		lincRNA
ENSG00000241162	110761202	110761506	6	RN7SL617P	misc_RNA
ENSG00000216657	3978296	3979333	6		pseudogene
ENSG00000260188	110799110	110800639	6		antisense
ENSG00000118514	135238528	135271260	6	ALDH8A1	protein_coding
ENSG00000225532	171045261	171046865	6		lincRNA
ENSG00000112667	43193367	43197222	6	DNPH1	protein_coding
ENSG00000219559	110883378	110883818	6		pseudogene
ENSG00000219814	171054606	171055065	6		pseudogene
ENSG00000272248	4018947	4019436	6		lincRNA
ENSG00000270934	110919296	110919908	6		pseudogene
ENSG00000230648	4019077	4021449	6		antisense
ENSG00000263020	31633879	31641323	6		protein_coding
ENSG00000252668	4076623	4076707	6		snoRNA
ENSG00000213150	110966902	110967761	6		pseudogene
ENSG00000217041	111021765	111022103	6		pseudogene
ENSG00000254821	4135657	4146287	6		antisense
ENSG00000219150	111027565	111028085	6		pseudogene
ENSG00000234817	4136306	4157619	6		lincRNA
ENSG00000200522	111043453	111043551	6	RNU6-957P	snRNA
ENSG00000237716	4186858	4188343	6		lincRNA
ENSG00000212587	111169749	111169876	6		snoRNA
ENSG00000216307	4189350	4190040	6		pseudogene
ENSG00000199360	111177620	111177725	6	RNU6-1115P	snRNA
ENSG00000231811	4345977	4347271	6		lincRNA
ENSG00000213149	111179442	111180350	6	CNN2P9	pseudogene
ENSG00000240053	31637944	31641553	6	LY6G5B	protein_coding
ENSG00000201185	4428197	4428315	6	RNA5SP202	rRNA
ENSG00000260239	4492041	4496003	6		lincRNA
ENSG00000237947	40681150	40683102	6		lincRNA
ENSG00000271607	111185063	111185654	6		pseudogene
ENSG00000180316	36210980	36276372	6	PNPLA1	protein_coding
ENSG00000270695	4529956	4530242	6		pseudogene
ENSG00000260673	4599521	4602654	6		lincRNA
ENSG00000219329	111244769	111245310	6		pseudogene
ENSG00000238775	111284669	111284772	6		snoRNA
ENSG00000152822	146348782	146758734	6	GRM1	protein_coding
ENSG00000205444	4610890	4611538	6		lincRNA
ENSG00000266032	111290976	111291075	6		miRNA
ENSG00000161912	41068761	41108571	6	ADCY10P1	pseudogene
