ens_ID	transcript_ID	transcript_biotype
ENSG00000124120	ENST00000372904	protein_coding
ENSG00000124120	ENST00000372906	protein_coding
ENSG00000124120	ENST00000456317	protein_coding
ENSG00000238722	ENST00000459409	snoRNA
ENSG00000009709	ENST00000375375	protein_coding
ENSG00000009709	ENST00000375375	protein_coding
ENSG00000078549	ENST00000304166	protein_coding
ENSG00000078549	ENST00000304166	protein_coding
ENSG00000078549	ENST00000304166	protein_coding
ENSG00000009709	ENST00000420770	protein_coding
ENSG00000078549	ENST00000409363	protein_coding
ENSG00000078549	ENST00000431811	protein_coding
ENSG00000009709	ENST00000400661	protein_coding
ENSG00000078549	ENST00000396211	protein_coding
ENSG00000078549	ENST00000409489	protein_coding
ENSG00000132702	ENST00000255039	protein_coding
ENSG00000078549	ENST00000436116	protein_coding
ENSG00000207308	ENST00000384578	snRNA
ENSG00000126777	ENST00000557267	protein_coding
ENSG00000126777	ENST00000554567	protein_coding
ENSG00000126777	ENST00000555498	protein_coding
ENSG00000179002	ENST00000375371	protein_coding
ENSG00000132702	ENST00000456112	protein_coding
ENSG00000252531	ENST00000516722	snoRNA
ENSG00000141519	ENST00000397545	protein_coding
ENSG00000058600	ENST00000299853	protein_coding
ENSG00000058600	ENST00000299853	protein_coding
ENSG00000058600	ENST00000299853	protein_coding
ENSG00000058600	ENST00000564209	protein_coding
ENSG00000141519	ENST00000269318	protein_coding
ENSG00000058600	ENST00000565358	protein_coding
ENSG00000141519	ENST00000374876	protein_coding
ENSG00000058600	ENST00000418581	protein_coding
ENSG00000134262	ENST00000369567	protein_coding
ENSG00000141519	ENST00000576033	protein_coding
ENSG00000058600	ENST00000564883	protein_coding
ENSG00000177981	ENST00000317697	protein_coding
ENSG00000141519	ENST00000574099	protein_coding
ENSG00000132824	ENST00000411544	protein_coding
ENSG00000058600	ENST00000359210	protein_coding
ENSG00000177981	ENST00000536549	protein_coding
ENSG00000104231	ENST00000523096	protein_coding
ENSG00000177981	ENST00000536953	protein_coding
ENSG00000058600	ENST00000563024	protein_coding
ENSG00000177981	ENST00000539528	protein_coding
ENSG00000177981	ENST00000535055	protein_coding
ENSG00000134262	ENST00000369569	protein_coding
ENSG00000177981	ENST00000536071	protein_coding
ENSG00000104231	ENST00000220669	protein_coding
ENSG00000264071	ENST00000578464	misc_RNA
ENSG00000177981	ENST00000539503	protein_coding
ENSG00000141519	ENST00000571028	protein_coding
ENSG00000132824	ENST00000342374	protein_coding
ENSG00000177981	ENST00000545791	protein_coding
ENSG00000170653	ENST00000548446	protein_coding
ENSG00000166589	ENST00000394055	protein_coding
ENSG00000177981	ENST00000540212	protein_coding
ENSG00000164039	ENST00000296424	protein_coding
ENSG00000132824	ENST00000255175	protein_coding
ENSG00000141519	ENST00000374877	protein_coding
ENSG00000132824	ENST00000541235	protein_coding
ENSG00000177981	ENST00000540782	protein_coding
ENSG00000166589	ENST00000299752	protein_coding
ENSG00000166589	ENST00000299752	protein_coding
ENSG00000166589	ENST00000299752	protein_coding
ENSG00000177981	ENST00000535988	protein_coding
ENSG00000058600	ENST00000569757	protein_coding
ENSG00000170653	ENST00000420353	protein_coding
ENSG00000177981	ENST00000548228	protein_coding
ENSG00000166589	ENST00000568632	protein_coding
ENSG00000134262	ENST00000256658	protein_coding
ENSG00000134262	ENST00000256658	protein_coding
ENSG00000166589	ENST00000570262	protein_coding
ENSG00000252238	ENST00000516429	snoRNA
ENSG00000170653	ENST00000456903	protein_coding
ENSG00000166589	ENST00000565796	protein_coding
ENSG00000207192	ENST00000384463	snRNA
ENSG00000104231	ENST00000522520	protein_coding
ENSG00000170653	ENST00000588232	protein_coding
ENSG00000170653	ENST00000551480	protein_coding
ENSG00000166589	ENST00000567009	protein_coding
ENSG00000170653	ENST00000588078	protein_coding
ENSG00000166589	ENST00000565235	protein_coding
ENSG00000170653	ENST00000548118	protein_coding
ENSG00000170653	ENST00000591397	protein_coding
ENSG00000104231	ENST00000521895	protein_coding
ENSG00000104231	ENST00000521287	protein_coding
ENSG00000170653	ENST00000328463	protein_coding
ENSG00000104231	ENST00000520635	protein_coding
ENSG00000170653	ENST00000415113	protein_coding
ENSG00000134262	ENST00000369564	protein_coding
ENSG00000164039	ENST00000504285	protein_coding
ENSG00000155287	ENST00000434701	protein_coding
ENSG00000164039	ENST00000509245	protein_coding
ENSG00000104231	ENST00000517588	protein_coding
ENSG00000183718	ENST00000327767	protein_coding
ENSG00000104231	ENST00000519523	protein_coding
ENSG00000134262	ENST00000432415	protein_coding
ENSG00000104231	ENST00000520604	protein_coding
ENSG00000104231	ENST00000523361	protein_coding
ENSG00000155287	ENST00000370495	protein_coding
ENSG00000065809	ENST00000378470	protein_coding
ENSG00000065809	ENST00000378470	protein_coding
ENSG00000065809	ENST00000378470	protein_coding
ENSG00000065809	ENST00000378470	protein_coding
ENSG00000065809	ENST00000378470	protein_coding
ENSG00000065809	ENST00000378470	protein_coding
ENSG00000065809	ENST00000378470	protein_coding
ENSG00000065809	ENST00000378470	protein_coding
ENSG00000134262	ENST00000369571	protein_coding
ENSG00000104231	ENST00000517450	protein_coding
ENSG00000104231	ENST00000521742	protein_coding
ENSG00000134262	ENST00000369566	protein_coding
ENSG00000104231	ENST00000518419	protein_coding
ENSG00000104231	ENST00000520076	protein_coding
ENSG00000140743	ENST00000268383	protein_coding
ENSG00000140743	ENST00000564542	protein_coding
ENSG00000127220	ENST00000247706	protein_coding
ENSG00000127220	ENST00000593489	protein_coding
ENSG00000140743	ENST00000567406	protein_coding
ENSG00000126777	ENST00000438792	protein_coding
ENSG00000127220	ENST00000594194	protein_coding
ENSG00000168734	ENST00000372894	protein_coding
ENSG00000140743	ENST00000567010	protein_coding
ENSG00000140743	ENST00000563573	protein_coding
ENSG00000168734	ENST00000372892	protein_coding
ENSG00000065809	ENST00000181796	protein_coding
ENSG00000168734	ENST00000372891	protein_coding
ENSG00000126777	ENST00000395314	protein_coding
ENSG00000268397	ENST00000599439	protein_coding
ENSG00000168734	ENST00000372889	protein_coding
ENSG00000141258	ENST00000268989	protein_coding
ENSG00000168734	ENST00000372887	protein_coding
ENSG00000126777	ENST00000395308	protein_coding
ENSG00000168734	ENST00000372886	protein_coding
ENSG00000126777	ENST00000395311	protein_coding
ENSG00000141258	ENST00000426855	protein_coding
ENSG00000168734	ENST00000349959	protein_coding
ENSG00000230178	ENST00000456475	protein_coding
ENSG00000065809	ENST00000468747	protein_coding
ENSG00000105428	ENST00000222033	protein_coding
ENSG00000141258	ENST00000574563	protein_coding
ENSG00000168734	ENST00000372882	protein_coding
ENSG00000130312	ENST00000595444	protein_coding
ENSG00000141258	ENST00000574650	protein_coding
ENSG00000130312	ENST00000600434	protein_coding
ENSG00000141258	ENST00000570431	protein_coding
ENSG00000118655	ENST00000369563	protein_coding
ENSG00000199540	ENST00000362670	misc_RNA
ENSG00000126777	ENST00000554507	protein_coding
ENSG00000130312	ENST00000594999	protein_coding
ENSG00000126777	ENST00000554890	protein_coding
ENSG00000065809	ENST00000378467	protein_coding
ENSG00000130312	ENST00000252602	protein_coding
ENSG00000126777	ENST00000554570	protein_coding
ENSG00000159423	ENST00000290597	protein_coding
ENSG00000141258	ENST00000573851	protein_coding
ENSG00000130312	ENST00000602206	protein_coding
ENSG00000126777	ENST00000553624	protein_coding
ENSG00000141258	ENST00000572925	protein_coding
ENSG00000126777	ENST00000555573	protein_coding
ENSG00000163902	ENST00000296255	protein_coding
ENSG00000159423	ENST00000375341	protein_coding
ENSG00000065809	ENST00000378465	protein_coding
ENSG00000065809	ENST00000378458	protein_coding
ENSG00000163902	ENST00000497289	protein_coding
ENSG00000159423	ENST00000432718	protein_coding
ENSG00000065809	ENST00000478076	protein_coding
ENSG00000159423	ENST00000538839	protein_coding
ENSG00000159423	ENST00000538309	protein_coding
ENSG00000144821	ENST00000273353	protein_coding
ENSG00000065809	ENST00000378462	protein_coding
ENSG00000126777	ENST00000554294	protein_coding
ENSG00000126777	ENST00000413890	protein_coding
ENSG00000126777	ENST00000413890	protein_coding
ENSG00000166592	ENST00000299759	protein_coding
ENSG00000126777	ENST00000395309	protein_coding
ENSG00000065809	ENST00000496330	protein_coding
ENSG00000126777	ENST00000416613	protein_coding
ENSG00000166592	ENST00000568915	protein_coding
ENSG00000166592	ENST00000566577	protein_coding
ENSG00000205544	ENST00000302422	protein_coding
ENSG00000065809	ENST00000479731	protein_coding
ENSG00000153015	ENST00000381070	protein_coding
ENSG00000166592	ENST00000420652	protein_coding
ENSG00000166592	ENST00000420652	protein_coding
ENSG00000205544	ENST00000576017	protein_coding
ENSG00000153015	ENST00000508024	protein_coding
ENSG00000065809	ENST00000468492	protein_coding
ENSG00000065809	ENST00000452706	protein_coding
ENSG00000065809	ENST00000489100	protein_coding
ENSG00000065809	ENST00000494865	protein_coding
ENSG00000065809	ENST00000475786	protein_coding
ENSG00000140519	ENST00000268122	protein_coding
ENSG00000065809	ENST00000488576	protein_coding
ENSG00000130311	ENST00000359866	protein_coding
ENSG00000140519	ENST00000558360	protein_coding
ENSG00000130254	ENST00000252542	protein_coding
ENSG00000075785	ENST00000265062	protein_coding
ENSG00000129467	ENST00000310677	protein_coding
ENSG00000129467	ENST00000310677	protein_coding
ENSG00000129467	ENST00000310677	protein_coding
ENSG00000075785	ENST00000482525	protein_coding
ENSG00000140519	ENST00000544600	protein_coding
ENSG00000269605	ENST00000597250	protein_coding
ENSG00000075785	ENST00000464496	protein_coding
ENSG00000075785	ENST00000490093	protein_coding
ENSG00000254184	ENST00000343721	protein_coding
ENSG00000169992	ENST00000575301	protein_coding
ENSG00000204520	ENST00000449934	protein_coding
ENSG00000075785	ENST00000493186	protein_coding
ENSG00000254184	ENST00000438904	protein_coding
ENSG00000075785	ENST00000483906	protein_coding
ENSG00000204520	ENST00000421350	protein_coding
ENSG00000075785	ENST00000485280	protein_coding
ENSG00000065809	ENST00000442012	protein_coding
ENSG00000169992	ENST00000302926	protein_coding
ENSG00000130254	ENST00000590262	protein_coding
ENSG00000169992	ENST00000570940	protein_coding
ENSG00000132692	ENST00000441358	protein_coding
ENSG00000065809	ENST00000482277	protein_coding
ENSG00000129467	ENST00000554068	protein_coding
ENSG00000065809	ENST00000472095	protein_coding
ENSG00000129467	ENST00000418030	protein_coding
ENSG00000198018	ENST00000370489	protein_coding
ENSG00000129467	ENST00000556932	protein_coding
ENSG00000074855	ENST00000159087	protein_coding
ENSG00000129467	ENST00000559167	protein_coding
ENSG00000129467	ENST00000561138	protein_coding
ENSG00000129467	ENST00000396747	protein_coding
ENSG00000166012	ENST00000448108	protein_coding
ENSG00000196839	ENST00000372874	protein_coding
ENSG00000166012	ENST00000532455	protein_coding
ENSG00000166595	ENST00000422424	protein_coding
ENSG00000166595	ENST00000568572	protein_coding
ENSG00000166012	ENST00000527690	protein_coding
ENSG00000164600	ENST00000297142	protein_coding
ENSG00000196839	ENST00000537820	protein_coding
ENSG00000166595	ENST00000567511	protein_coding
ENSG00000100599	ENST00000216487	protein_coding
ENSG00000132463	ENST00000254799	protein_coding
ENSG00000100599	ENST00000557762	protein_coding
ENSG00000204516	ENST00000399150	protein_coding
ENSG00000169991	ENST00000455833	protein_coding
ENSG00000169991	ENST00000355609	protein_coding
ENSG00000169991	ENST00000416166	protein_coding
ENSG00000204516	ENST00000252229	protein_coding
ENSG00000100599	ENST00000556418	protein_coding
ENSG00000132463	ENST00000499044	protein_coding
ENSG00000204516	ENST00000427115	protein_coding
ENSG00000204516	ENST00000538442	protein_coding
ENSG00000132463	ENST00000502323	protein_coding
ENSG00000181323	ENST00000323675	protein_coding
ENSG00000132463	ENST00000514161	protein_coding
ENSG00000177875	ENST00000316554	protein_coding
ENSG00000132692	ENST00000329117	protein_coding
ENSG00000196313	ENST00000395270	protein_coding
ENSG00000132463	ENST00000545193	protein_coding
ENSG00000132692	ENST00000457777	protein_coding
ENSG00000132463	ENST00000439371	protein_coding
ENSG00000196313	ENST00000358357	protein_coding
ENSG00000172640	ENST00000310248	protein_coding
ENSG00000243716	ENST00000415833	protein_coding
ENSG00000196313	ENST00000434423	protein_coding
ENSG00000269514	ENST00000595310	protein_coding
ENSG00000243716	ENST00000543407	protein_coding
ENSG00000243716	ENST00000356156	protein_coding
ENSG00000196313	ENST00000446813	protein_coding
ENSG00000196313	ENST00000257622	protein_coding
ENSG00000132692	ENST00000424639	protein_coding
ENSG00000243716	ENST00000541154	protein_coding
ENSG00000243716	ENST00000536620	protein_coding
ENSG00000243716	ENST00000538606	protein_coding
ENSG00000184560	ENST00000333870	protein_coding
ENSG00000184560	ENST00000574034	protein_coding
ENSG00000243716	ENST00000517539	protein_coding
ENSG00000243716	ENST00000528249	protein_coding
ENSG00000187166	ENST00000335017	protein_coding
ENSG00000132692	ENST00000361588	protein_coding
ENSG00000243716	ENST00000424340	protein_coding
ENSG00000172831	ENST00000417689	protein_coding
ENSG00000172831	ENST00000561697	protein_coding
ENSG00000172831	ENST00000317091	protein_coding
ENSG00000172831	ENST00000566182	protein_coding
ENSG00000140534	ENST00000268138	protein_coding
ENSG00000140534	ENST00000560985	protein_coding
ENSG00000172831	ENST00000564420	protein_coding
ENSG00000180347	ENST00000409717	protein_coding
ENSG00000180347	ENST00000456011	protein_coding
ENSG00000070669	ENST00000394309	protein_coding
ENSG00000070669	ENST00000437628	protein_coding
ENSG00000180347	ENST00000319386	protein_coding
ENSG00000178467	ENST00000383729	protein_coding
ENSG00000070669	ENST00000394308	protein_coding
ENSG00000070669	ENST00000394308	protein_coding
ENSG00000070669	ENST00000422745	protein_coding
ENSG00000180347	ENST00000407970	protein_coding
ENSG00000180347	ENST00000407970	protein_coding
ENSG00000070669	ENST00000455086	protein_coding
ENSG00000178467	ENST00000343546	protein_coding
ENSG00000070669	ENST00000444334	protein_coding
ENSG00000064205	ENST00000372868	protein_coding
ENSG00000180347	ENST00000454513	protein_coding
ENSG00000070669	ENST00000442734	protein_coding
ENSG00000064205	ENST00000372865	protein_coding
ENSG00000167528	ENST00000544117	protein_coding
ENSG00000180347	ENST00000409210	protein_coding
ENSG00000070669	ENST00000437657	protein_coding
ENSG00000064205	ENST00000190983	protein_coding
ENSG00000070669	ENST00000448127	protein_coding
ENSG00000178467	ENST00000475629	protein_coding
ENSG00000167528	ENST00000448928	protein_coding
ENSG00000178467	ENST00000444213	protein_coding
ENSG00000070669	ENST00000453600	protein_coding
ENSG00000180347	ENST00000451887	protein_coding
ENSG00000070669	ENST00000451771	protein_coding
ENSG00000167528	ENST00000547026	protein_coding
ENSG00000070669	ENST00000414884	protein_coding
ENSG00000178467	ENST00000491739	protein_coding
ENSG00000167528	ENST00000546874	protein_coding
ENSG00000070669	ENST00000175506	protein_coding
ENSG00000167528	ENST00000549125	protein_coding
ENSG00000178467	ENST00000472796	protein_coding
ENSG00000167528	ENST00000548932	protein_coding
ENSG00000091536	ENST00000205890	protein_coding
ENSG00000167528	ENST00000550181	protein_coding
ENSG00000268865	ENST00000599478	protein_coding
ENSG00000167528	ENST00000550342	protein_coding
ENSG00000167528	ENST00000301042	protein_coding
ENSG00000132688	ENST00000368223	protein_coding
ENSG00000091536	ENST00000418233	protein_coding
ENSG00000226397	ENST00000549828	protein_coding
ENSG00000226397	ENST00000549262	protein_coding
ENSG00000155428	ENST00000395244	protein_coding
ENSG00000226397	ENST00000434912	protein_coding
ENSG00000155428	ENST00000285805	protein_coding
ENSG00000214670	ENST00000338772	protein_coding
ENSG00000091536	ENST00000585180	protein_coding
ENSG00000091536	ENST00000556535	protein_coding
ENSG00000091536	ENST00000578472	protein_coding
ENSG00000091536	ENST00000579848	protein_coding
ENSG00000166813	ENST00000394412	protein_coding
ENSG00000091536	ENST00000451725	protein_coding
ENSG00000182919	ENST00000528288	protein_coding
ENSG00000114739	ENST00000352511	protein_coding
ENSG00000124249	ENST00000372861	protein_coding
ENSG00000119616	ENST00000554590	protein_coding
ENSG00000182919	ENST00000331239	protein_coding
ENSG00000182919	ENST00000331239	protein_coding
ENSG00000182919	ENST00000331239	protein_coding
ENSG00000182919	ENST00000331239	protein_coding
ENSG00000182919	ENST00000533585	protein_coding
ENSG00000182919	ENST00000528099	protein_coding
